geoid,pop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06598E+13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
